TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
10162689628109,5333,0,1,0,0,1,0,1,/proc/190/status
10162689640387,5333,0,1,0,0,1,0,1,/proc/190/cmdline
10162689652619,5333,0,1,0,0,1,0,1,/proc/216/status
10162689663392,5333,0,1,0,0,1,0,1,/proc/216/cmdline
10162689675856,5333,0,1,0,0,1,0,1,/proc/217/status
10162689686578,5333,0,1,0,0,1,0,1,/proc/217/cmdline
10162689731353,5333,0,1,0,0,1,0,1,/proc/229/status
10162689744088,5333,0,1,0,0,1,0,1,/proc/229/cmdline
10162689757334,5333,0,1,0,0,1,0,1,/proc/257/status
10162689772620,5333,0,1,0,0,1,0,1,/proc/257/cmdline
10162689789815,5333,0,1,0,0,1,0,1,/proc/310/status
10162689836142,5333,0,1,0,0,1,0,1,/proc/310/cmdline
10162689854986,5333,0,1,0,0,1,0,1,/proc/358/status
10162689866588,5333,0,1,0,0,1,0,1,/proc/358/cmdline
10162689879457,5333,0,1,0,0,1,0,1,/proc/522/status
10162689893855,5333,0,1,0,0,1,0,1,/proc/522/cmdline
10162689943352,5333,0,1,0,0,1,0,1,/proc/523/status
10162689959244,5333,0,1,0,0,1,0,1,/proc/523/cmdline
10162689975069,5333,0,1,0,0,1,0,1,/proc/567/status
10162689988889,5333,0,1,0,0,1,0,1,/proc/567/cmdline
10162690034671,5333,0,1,0,0,1,0,1,/proc/568/status
10162690051693,5333,0,1,0,0,1,0,1,/proc/568/cmdline
10162690067399,5333,0,1,0,0,1,0,1,/proc/571/status
10162690081446,5333,0,1,0,0,1,0,1,/proc/571/cmdline
10162690097610,5333,0,1,0,0,1,0,1,/proc/572/status
10162690142269,5333,0,1,0,0,1,0,1,/proc/572/cmdline
10162690161988,5333,0,1,0,0,1,0,1,/proc/573/status
10162690176233,5333,0,1,0,0,1,0,1,/proc/573/cmdline
10162690191659,5333,0,1,0,0,1,0,1,/proc/574/status
10162690205618,5333,0,1,0,0,1,0,1,/proc/574/cmdline
10162690254295,5333,0,1,0,0,1,0,1,/proc/576/status
10162690270172,5333,0,1,0,0,1,0,1,/proc/576/cmdline
10162690285889,5333,0,1,0,0,1,0,1,/proc/585/status
10162690299272,5333,0,1,0,0,1,0,1,/proc/585/cmdline
10162690314629,5333,0,1,0,0,1,0,1,/proc/588/status
10162690328559,5333,0,1,0,0,1,0,1,/proc/588/cmdline
